CustomerID,recency_days,frequency,monetary,country,R_score,F_score,M_score,rfm_score,segment
15455,598,1,38.25,United Kingdom,1,1,1,3,Lost
15456,283,10,2119.27,United Kingdom,2,5,4,11,Loyal
15457,262,1,237.07,United Kingdom,2,1,1,4,At-Risk
15458,25,2,370.44,United Kingdom,4,2,2,8,Potential
15459,417,2,202.83,United Kingdom,1,2,1,4,At-Risk
15460,354,1,216.76,United Kingdom,2,1,1,4,At-Risk
15461,461,2,429.7,United Kingdom,1,2,2,5,At-Risk
15462,94,4,737.05,United Kingdom,3,3,3,9,Potential
15463,29,1,126.14,United Kingdom,4,1,1,6,At-Risk
15464,338,1,1048.85,United Kingdom,2,1,3,6,At-Risk
15465,20,32,12655.65,United Kingdom,4,5,5,14,VIP
15466,85,4,1571.01,United Kingdom,3,3,4,10,Loyal
15467,9,3,524.88,United Kingdom,5,3,2,10,Loyal
15468,51,3,1430.48,United Kingdom,4,3,4,11,Loyal
15469,50,3,874.25,United Kingdom,4,3,3,10,Loyal
15470,576,1,63.42,United Kingdom,1,1,1,3,Lost
15471,2,3,1316.56,United Kingdom,5,3,4,12,Loyal
15472,113,1,371.56,United Kingdom,3,1,2,6,At-Risk
15473,14,8,2046.0,United Kingdom,5,4,4,13,VIP
15474,596,1,163.1,United Kingdom,1,1,1,3,Lost
15475,77,1,454.11,United Kingdom,3,1,2,6,At-Risk
15476,380,4,2209.98,United Kingdom,2,3,4,9,Potential
15477,650,1,368.4,United Kingdom,1,1,2,4,At-Risk
15478,40,3,1982.48,United Kingdom,4,3,4,11,Loyal
15479,733,1,147.4,United Kingdom,1,1,1,3,Lost
15480,116,3,3592.25,Malta,3,3,5,11,Loyal
15481,401,1,1993.34,Norway,2,1,4,7,Potential
15482,16,18,14552.56,United Kingdom,5,5,5,15,VIP
15483,161,10,855.06,United Kingdom,3,5,3,11,Loyal
15484,1,6,4656.0,United Kingdom,5,4,5,14,VIP
15485,30,7,5771.51,United Kingdom,4,4,5,13,VIP
15486,527,1,102.0,United Kingdom,1,1,1,3,Lost
15487,680,1,231.32,United Kingdom,1,1,1,3,Lost
15488,93,5,431.92,United Kingdom,3,4,2,9,Potential
15489,23,8,2419.61,United Kingdom,4,4,4,12,Loyal
15490,430,1,217.6,United Kingdom,1,1,1,3,Lost
15491,95,6,3100.09,United Kingdom,3,4,5,12,Loyal
15492,28,2,659.46,United Kingdom,4,2,3,9,Potential
15493,33,9,4306.49,United Kingdom,4,5,5,14,VIP
15494,21,5,3780.05,United Kingdom,4,4,5,13,VIP
15495,379,1,246.5,United Kingdom,2,1,1,4,At-Risk
15496,631,1,146.14,United Kingdom,1,1,1,3,Lost
15497,18,9,8657.39,United Kingdom,5,5,5,15,VIP
15498,3,44,26039.58,United Kingdom,5,5,5,15,VIP
15499,724,1,161.6,United Kingdom,1,1,1,3,Lost
15500,8,4,1131.56,United Kingdom,5,3,3,11,Loyal
15501,405,2,402.5,United Kingdom,2,2,2,6,At-Risk
15502,16,12,10532.52,United Kingdom,5,5,5,15,VIP
15503,363,2,267.15,United Kingdom,2,2,1,5,At-Risk
15504,81,4,412.6,United Kingdom,3,3,2,8,Potential
15505,53,5,3610.96,United Kingdom,4,4,5,13,VIP
15506,23,6,2040.03,United Kingdom,4,4,4,12,Loyal
15507,172,1,492.36,United Kingdom,3,1,2,6,At-Risk
15508,189,6,1000.27,United Kingdom,2,4,3,9,Potential
15509,380,1,166.51,United Kingdom,2,1,1,4,At-Risk
15510,331,1,250.0,United Kingdom,2,1,1,4,At-Risk
15511,12,5,909.23,United Kingdom,5,4,3,12,Loyal
15512,156,4,331.58,United Kingdom,3,3,2,8,Potential
15513,33,35,27750.55,United Kingdom,4,5,5,14,VIP
15514,12,18,6594.77,United Kingdom,5,5,5,15,VIP
15515,387,1,171.81,United Kingdom,2,1,1,4,At-Risk
15516,45,3,62.43,United Kingdom,4,3,1,8,Potential
15517,233,1,267.03,United Kingdom,2,1,1,4,At-Risk
15518,64,15,4218.94,United Kingdom,3,5,5,13,VIP
15519,383,2,344.61,United Kingdom,2,2,2,6,At-Risk
15520,2,1,343.5,United Kingdom,5,1,2,8,Potential
15521,40,16,7096.09,United Kingdom,4,5,5,14,VIP
15522,33,2,398.84,United Kingdom,4,2,2,8,Potential
15523,84,16,17359.99,United Kingdom,3,5,5,13,VIP
15524,25,2,591.4,United Kingdom,4,2,2,8,Potential
15525,2,4,1293.2,United Kingdom,5,3,4,12,Loyal
15526,33,2,148.44,United Kingdom,4,2,1,7,Potential
15527,19,23,5574.79,United Kingdom,5,5,5,15,VIP
15528,254,1,229.33,United Kingdom,2,1,1,4,At-Risk
15529,23,12,5109.4,United Kingdom,4,5,5,14,VIP
15530,22,5,1813.72,United Kingdom,4,4,4,12,Loyal
15531,8,2,2007.44,United Kingdom,5,2,4,11,Loyal
15532,25,10,3750.25,United Kingdom,4,5,5,14,VIP
15533,19,3,807.57,United Kingdom,5,3,3,11,Loyal
15534,726,1,162.25,United Kingdom,1,1,1,3,Lost
15535,173,6,1087.82,United Kingdom,3,4,3,10,Loyal
15536,409,1,259.09,United Kingdom,2,1,1,4,At-Risk
15537,163,1,110.92,United Kingdom,3,1,1,5,At-Risk
15538,538,6,3358.4,United Kingdom,1,4,5,10,Loyal
15539,7,1,538.46,United Kingdom,5,1,2,8,Potential
15540,11,2,460.68,United Kingdom,5,2,2,9,Potential
15541,114,1,85.13,United Kingdom,3,1,1,5,At-Risk
15542,512,3,918.45,United Kingdom,1,3,3,7,Potential
15543,288,2,242.84,United Kingdom,2,2,1,5,At-Risk
15544,9,20,8162.43,United Kingdom,5,5,5,15,VIP
15545,54,2,428.05,United Kingdom,4,2,2,8,Potential
15546,607,2,1079.1,United Kingdom,1,2,3,6,At-Risk
15547,7,26,10099.99,United Kingdom,5,5,5,15,VIP
15548,596,1,158.09,United Kingdom,1,1,1,3,Lost
15549,77,8,2342.21,United Kingdom,3,4,4,11,Loyal
15550,4,12,2218.8,United Kingdom,5,5,4,14,VIP
15551,37,7,1710.08,United Kingdom,4,4,4,12,Loyal
15552,217,2,252.52,United Kingdom,2,2,1,5,At-Risk
15553,60,1,437.23,United Kingdom,3,1,2,6,At-Risk
15554,278,1,217.2,United Kingdom,2,1,1,4,At-Risk
15555,12,36,12102.22,United Kingdom,5,5,5,15,VIP
15556,24,1,279.77,United Kingdom,4,1,1,6,At-Risk
15557,29,1,473.65,United Kingdom,4,1,2,7,Potential
15558,639,1,214.13,United Kingdom,1,1,1,3,Lost
15559,568,1,1109.4,United Kingdom,1,1,3,5,At-Risk
15560,398,2,153.52,United Kingdom,2,2,1,5,At-Risk
15561,12,8,1934.39,United Kingdom,5,4,4,13,VIP
15562,352,3,673.38,United Kingdom,2,3,3,8,Potential
15563,22,6,2828.0,United Kingdom,4,4,4,12,Loyal
15564,463,2,70.74,United Kingdom,1,2,1,4,At-Risk
15565,50,2,173.16,United Kingdom,4,2,1,7,Potential
15566,393,2,227.87,United Kingdom,2,2,1,5,At-Risk
15567,19,1,186.01,United Kingdom,5,1,1,7,Potential
15568,3,3,758.29,United Kingdom,5,3,3,11,Loyal
15569,104,10,3586.35,United Kingdom,3,5,5,13,VIP
15570,7,25,9311.04,United Kingdom,5,5,5,15,VIP
15571,12,14,4051.63,United Kingdom,5,5,5,15,VIP
15572,5,10,4068.67,United Kingdom,5,5,5,15,VIP
15573,32,5,1199.23,United Kingdom,4,4,3,11,Loyal
15574,178,6,1518.7,United Kingdom,3,4,4,11,Loyal
15575,620,1,30.1,United Kingdom,1,1,1,3,Lost
15576,38,1,940.67,United Kingdom,4,1,3,8,Potential
15577,151,5,397.98,United Kingdom,3,4,2,9,Potential
15578,162,1,127.1,United Kingdom,3,1,1,5,At-Risk
15579,69,5,1302.5,United Kingdom,3,4,4,11,Loyal
15580,377,8,1381.19,United Kingdom,2,4,4,10,Loyal
15581,156,34,4819.35,United Kingdom,3,5,5,13,VIP
15582,25,3,682.91,United Kingdom,4,3,3,10,Loyal
15583,376,1,107.86,United Kingdom,2,1,1,4,At-Risk
15584,24,6,1277.5,United Kingdom,4,4,4,12,Loyal
15585,177,1,455.3,United Kingdom,3,1,2,6,At-Risk
15586,593,3,1139.1,United Kingdom,1,3,3,7,Potential
15587,50,7,1522.08,United Kingdom,4,4,4,12,Loyal
15588,678,1,579.6,United Kingdom,1,1,2,4,At-Risk
15589,256,3,478.53,United Kingdom,2,3,2,7,Potential
15590,382,5,1496.6,United Kingdom,2,4,4,10,Loyal
15591,583,3,217.9,United Kingdom,1,3,1,5,At-Risk
15592,47,1,388.58,United Kingdom,4,1,2,7,Potential
15593,71,1,199.8,United Kingdom,3,1,1,5,At-Risk
15594,16,5,1771.78,United Kingdom,5,4,4,13,VIP
15595,488,1,357.6,United Kingdom,1,1,2,4,At-Risk
15596,101,9,3130.04,United Kingdom,3,5,5,13,VIP
15597,35,2,563.37,United Kingdom,4,2,2,8,Potential
15598,53,2,548.02,United Kingdom,4,2,2,8,Potential
15599,27,3,1250.06,United Kingdom,4,3,4,11,Loyal
15600,428,4,1199.31,United Kingdom,1,3,3,7,Potential
15601,11,30,14960.12,United Kingdom,5,5,5,15,VIP
15602,8,16,3230.51,United Kingdom,5,5,5,15,VIP
15603,79,2,88.48,United Kingdom,3,2,1,6,At-Risk
15604,52,1,216.39,United Kingdom,4,1,1,6,At-Risk
15605,36,9,1936.8,United Kingdom,4,5,4,13,VIP
15606,61,17,5230.99,United Kingdom,3,5,5,13,VIP
15607,337,9,1708.97,United Kingdom,2,5,4,11,Loyal
15608,28,5,1785.98,United Kingdom,4,4,4,12,Loyal
15609,184,1,298.48,United Kingdom,3,1,2,6,At-Risk
15610,52,1,112.46,United Kingdom,4,1,1,6,At-Risk
15611,10,24,2976.28,United Kingdom,5,5,5,15,VIP
15612,36,2,195.15,United Kingdom,4,2,1,7,Potential
15613,610,1,433.72,United Kingdom,1,1,2,4,At-Risk
15614,438,4,3147.36,United Kingdom,1,3,5,9,Potential
15615,10,47,21373.97,United Kingdom,5,5,5,15,VIP
15616,438,1,317.11,United Kingdom,1,1,2,4,At-Risk
15617,396,3,828.55,United Kingdom,2,3,3,8,Potential
15618,33,4,776.85,United Kingdom,4,3,3,10,Loyal
15619,11,1,336.4,United Kingdom,5,1,2,8,Potential
15620,57,4,1942.36,United Kingdom,4,3,4,11,Loyal
15621,4,4,1293.03,United Kingdom,5,3,4,12,Loyal
15622,43,17,7852.61,United Kingdom,4,5,5,14,VIP
15623,141,8,2437.05,United Kingdom,3,4,4,11,Loyal
15624,117,4,588.13,United Kingdom,3,3,2,8,Potential
15625,104,9,3236.4,United Kingdom,3,5,5,13,VIP
15626,75,3,1067.52,United Kingdom,3,3,3,9,Potential
15627,457,2,566.9,United Kingdom,1,2,2,5,At-Risk
15628,5,17,5652.26,United Kingdom,5,5,5,15,VIP
15629,450,4,2240.9,United Kingdom,1,3,4,8,Potential
15630,45,3,1481.4,United Kingdom,4,3,4,11,Loyal
15631,642,1,596.67,United Kingdom,1,1,2,4,At-Risk
15632,16,8,3285.31,United Kingdom,5,4,5,14,VIP
15633,509,13,4352.46,United Kingdom,1,5,5,11,Loyal
15634,17,2,554.65,United Kingdom,5,2,2,9,Potential
15635,396,1,100.35,United Kingdom,2,1,1,4,At-Risk
15636,90,4,1444.58,United Kingdom,3,3,4,10,Loyal
15637,53,5,797.59,United Kingdom,4,4,3,11,Loyal
15638,379,6,2265.2,United Kingdom,2,4,4,10,Loyal
15639,134,3,1065.08,United Kingdom,3,3,3,9,Potential
15640,4,29,23922.78,United Kingdom,5,5,5,15,VIP
15641,105,12,5345.55,United Kingdom,3,5,5,13,VIP
15642,730,1,105.78,United Kingdom,1,1,1,3,Lost
15643,192,3,664.0,United Kingdom,2,3,3,8,Potential
15644,166,4,813.0,United Kingdom,3,3,3,9,Potential
15645,19,3,1054.75,United Kingdom,5,3,3,11,Loyal
15646,158,5,974.61,United Kingdom,3,4,3,10,Loyal
15647,415,1,169.0,United Kingdom,1,1,1,3,Lost
15648,204,2,657.35,United Kingdom,2,2,3,7,Potential
15649,336,4,2170.35,United Kingdom,2,3,4,9,Potential
15650,522,2,553.88,United Kingdom,1,2,2,5,At-Risk
15651,37,5,1259.06,United Kingdom,4,4,4,12,Loyal
15652,91,5,1420.34,United Kingdom,3,4,4,11,Loyal
15653,93,2,877.44,United Kingdom,3,2,3,8,Potential
15654,9,2,922.53,United Kingdom,5,2,3,10,Loyal
15655,243,1,560.67,United Kingdom,2,1,2,5,At-Risk
15656,45,4,748.5,United Kingdom,4,3,3,10,Loyal
15657,23,1,30.0,United Kingdom,4,1,1,6,At-Risk
15658,190,8,2423.47,United Kingdom,2,4,4,10,Loyal
15659,44,3,532.49,United Kingdom,4,3,2,9,Potential
15660,25,15,2812.99,United Kingdom,4,5,4,13,VIP
15661,317,8,1215.95,United Kingdom,2,4,3,9,Potential
15662,661,2,283.73,United Kingdom,1,2,1,4,At-Risk
15663,106,1,138.14,United Kingdom,3,1,1,5,At-Risk
15664,51,4,1231.53,United Kingdom,4,3,3,10,Loyal
15665,168,5,4015.12,United Kingdom,3,4,5,12,Loyal
15666,472,2,632.94,United Kingdom,1,2,3,6,At-Risk
15667,40,1,301.32,United Kingdom,4,1,2,7,Potential
15668,218,1,76.32,United Kingdom,2,1,1,4,At-Risk
15669,40,4,684.34,United Kingdom,4,3,3,10,Loyal
15670,297,2,325.2,United Kingdom,2,2,2,6,At-Risk
15671,19,7,2657.13,United Kingdom,5,4,4,13,VIP
15672,725,1,45.3,United Kingdom,1,1,1,3,Lost
15673,88,9,6414.79,United Kingdom,3,5,5,13,VIP
15674,73,12,6613.52,United Kingdom,3,5,5,13,VIP
15675,81,4,542.04,United Kingdom,3,3,2,8,Potential
15676,19,3,3435.76,United Kingdom,5,3,5,13,VIP
15677,49,3,1305.63,United Kingdom,4,3,4,11,Loyal
15678,53,3,1893.89,United Kingdom,4,3,4,11,Loyal
15679,24,4,781.28,United Kingdom,4,3,3,10,Loyal
15680,9,10,4507.58,United Kingdom,5,5,5,15,VIP
15681,25,14,2989.7,United Kingdom,4,5,5,14,VIP
15682,599,2,318.24,United Kingdom,1,2,2,5,At-Risk
15683,117,2,524.54,United Kingdom,3,2,2,7,Potential
15684,547,3,173.95,United Kingdom,1,3,1,5,At-Risk
15685,450,1,55.98,United Kingdom,1,1,1,3,Lost
15686,420,1,90.0,United Kingdom,1,1,1,3,Lost
15687,9,9,2993.1,United Kingdom,5,5,5,15,VIP
15688,419,1,190.57,United Kingdom,1,1,1,3,Lost
15689,120,3,521.03,United Kingdom,3,3,2,8,Potential
15690,4,2,239.76,United Kingdom,5,2,1,8,Potential
15691,252,4,571.3,United Kingdom,2,3,2,7,Potential
15692,28,1,191.04,United Kingdom,4,1,1,6,At-Risk
15693,659,1,37.5,United Kingdom,1,1,1,3,Lost
15694,1,23,10795.81,United Kingdom,5,5,5,15,VIP
15695,267,4,1131.04,United Kingdom,2,3,3,8,Potential
15696,33,13,3906.57,United Kingdom,4,5,5,14,VIP
15697,690,1,246.75,United Kingdom,1,1,1,3,Lost
15698,624,1,46.2,United Kingdom,1,1,1,3,Lost
15699,18,1,309.65,United Kingdom,5,1,2,8,Potential
15700,172,2,696.68,United Kingdom,3,2,3,8,Potential
15701,2,4,1542.14,United Kingdom,5,3,4,12,Loyal
15702,476,1,112.57,Nigeria,1,1,1,3,Lost
15703,265,1,211.5,United Kingdom,2,1,1,4,At-Risk
15704,140,6,3817.96,United Kingdom,3,4,5,12,Loyal
15705,201,1,143.1,United Kingdom,2,1,1,4,At-Risk
15706,64,4,1060.56,United Kingdom,3,3,3,9,Potential
15707,35,4,945.58,United Kingdom,4,3,3,10,Loyal
15708,41,9,4378.72,United Kingdom,4,5,5,14,VIP
15709,284,2,327.85,United Kingdom,2,2,2,6,At-Risk
15710,417,1,898.87,United Kingdom,1,1,3,5,At-Risk
15711,557,2,420.25,United Kingdom,1,2,2,5,At-Risk
15712,9,12,3472.41,United Kingdom,5,5,5,15,VIP
15713,143,4,1010.79,United Kingdom,3,3,3,9,Potential
15714,12,5,784.81,United Kingdom,5,4,3,12,Loyal
15715,556,5,658.02,United Kingdom,1,4,3,8,Potential
15716,146,11,3054.29,United Kingdom,3,5,5,13,VIP
15717,234,5,607.0,United Kingdom,2,4,2,8,Potential
15718,540,1,293.79,United Kingdom,1,1,2,4,At-Risk
15719,33,31,10221.41,United Kingdom,4,5,5,14,VIP
15720,24,2,741.92,United Kingdom,4,2,3,9,Potential
15721,12,1,507.08,United Kingdom,5,1,2,8,Potential
15722,36,11,5258.1,United Kingdom,4,5,5,14,VIP
15723,365,4,947.65,United Kingdom,2,3,3,8,Potential
15724,201,3,310.85,United Kingdom,2,3,2,7,Potential
15725,15,1,415.25,United Kingdom,5,1,2,8,Potential
15726,390,1,321.91,United Kingdom,2,1,2,5,At-Risk
15727,17,15,9445.51,United Kingdom,5,5,5,15,VIP
15728,380,2,544.6,United Kingdom,2,2,2,6,At-Risk
15729,213,3,192.55,United Kingdom,2,3,1,6,At-Risk
15730,66,5,1726.58,United Kingdom,3,4,4,11,Loyal
15731,554,1,125.3,United Kingdom,1,1,1,3,Lost
15732,212,10,1682.07,United Kingdom,2,5,4,11,Loyal
15733,283,1,162.3,United Kingdom,2,1,1,4,At-Risk
15734,115,4,2263.3,United Kingdom,3,3,4,10,Loyal
15735,421,1,327.68,United Kingdom,1,1,2,4,At-Risk
15736,435,2,1815.72,United Kingdom,1,2,4,7,Potential
15737,15,8,1205.12,United Kingdom,5,4,3,12,Loyal
15738,19,41,13372.97,United Kingdom,5,5,5,15,VIP
15739,66,1,449.12,United Kingdom,3,1,2,6,At-Risk
15740,49,1,154.88,United Kingdom,4,1,1,6,At-Risk
15741,458,2,208.62,United Kingdom,1,2,1,4,At-Risk
15742,619,1,156.87,United Kingdom,1,1,1,3,Lost
15743,16,4,784.46,United Kingdom,5,3,3,11,Loyal
15744,78,1,34.8,United Kingdom,3,1,1,5,At-Risk
15745,19,4,1094.59,United Kingdom,5,3,3,11,Loyal
15746,134,1,196.88,United Kingdom,3,1,1,5,At-Risk
15747,13,9,2562.61,United Kingdom,5,5,4,14,VIP
15748,40,3,614.76,United Kingdom,4,3,3,10,Loyal
15749,235,3,44534.3,United Kingdom,2,3,5,10,Loyal
15750,3,18,6797.19,United Kingdom,5,5,5,15,VIP
15751,461,11,1380.44,United Kingdom,1,5,4,10,Loyal
15752,40,9,4207.54,United Kingdom,4,5,5,14,VIP
15753,305,1,79.2,United Kingdom,2,1,1,4,At-Risk
15754,51,9,3037.61,United Kingdom,4,5,5,14,VIP
15755,10,17,5993.12,United Kingdom,5,5,5,15,VIP
15756,61,4,532.96,United Kingdom,3,3,2,8,Potential
15757,66,6,2940.36,United Kingdom,3,4,4,11,Loyal
15758,25,1,205.25,United Kingdom,4,1,1,6,At-Risk
15759,218,7,830.93,United Kingdom,2,4,3,9,Potential
15761,443,1,143.05,United Kingdom,1,1,1,3,Lost
15762,65,2,583.75,United Kingdom,3,2,2,7,Potential
15763,32,2,1086.92,United Kingdom,4,2,3,9,Potential
15764,88,8,4503.08,United Kingdom,3,4,5,12,Loyal
15765,667,1,370.63,United Kingdom,1,1,2,4,At-Risk
15766,64,3,831.06,United Kingdom,3,3,3,9,Potential
15768,116,34,15601.09,United Kingdom,3,5,5,13,VIP
15769,7,46,88704.32,United Kingdom,5,5,5,15,VIP
15770,613,1,321.45,United Kingdom,1,1,2,4,At-Risk
15771,604,3,1006.54,United Kingdom,1,3,3,7,Potential
15772,418,1,280.88,United Kingdom,1,1,1,3,Lost
15773,6,2,774.52,United Kingdom,5,2,3,10,Loyal
15774,69,6,1328.69,United Kingdom,3,4,4,11,Loyal
15775,245,2,150.5,United Kingdom,2,2,1,5,At-Risk
15776,133,1,241.62,United Kingdom,3,1,1,5,At-Risk
15777,241,7,1762.61,United Kingdom,2,4,4,10,Loyal
15778,431,1,307.95,United Kingdom,1,1,2,4,At-Risk
15779,463,2,124.08,United Kingdom,1,2,1,4,At-Risk
15780,184,3,475.28,United Kingdom,3,3,2,8,Potential
15781,25,3,345.46,United Kingdom,4,3,2,9,Potential
15782,10,4,4014.1,United Kingdom,5,3,5,13,VIP
15783,11,1,246.3,United Kingdom,5,1,1,7,Potential
15784,468,2,848.33,United Kingdom,1,2,3,6,At-Risk
15785,33,16,5969.93,United Kingdom,4,5,5,14,VIP
15786,46,5,8514.82,United Kingdom,4,4,5,13,VIP
15787,26,3,948.05,United Kingdom,4,3,3,10,Loyal
15788,509,1,221.83,United Kingdom,1,1,1,3,Lost
15789,358,6,1962.01,United Kingdom,2,4,4,10,Loyal
15790,10,1,220.85,United Kingdom,5,1,1,7,Potential
15791,44,5,3608.34,United Kingdom,4,4,5,13,VIP
15792,400,2,933.84,United Kingdom,2,2,3,7,Potential
15793,15,8,2399.57,United Kingdom,5,4,4,13,VIP
15794,736,2,777.0,United Kingdom,1,2,3,6,At-Risk
15795,150,8,1979.87,United Kingdom,3,4,4,11,Loyal
15796,1,17,5174.83,United Kingdom,5,5,5,15,VIP
15797,113,5,2806.08,United Kingdom,3,4,4,11,Loyal
15798,493,3,1535.37,United Kingdom,1,3,4,8,Potential
15799,76,4,1424.29,United Kingdom,3,3,4,10,Loyal
15800,107,7,1242.58,United Kingdom,3,4,4,11,Loyal
15801,46,3,1063.95,United Kingdom,4,3,3,10,Loyal
15803,51,4,1929.66,United Kingdom,4,4,4,12,Loyal
15804,1,13,4206.39,United Kingdom,5,5,5,15,VIP
15805,23,30,10189.23,United Kingdom,4,5,5,14,VIP
15806,46,3,784.58,United Kingdom,4,3,3,10,Loyal
15807,50,5,1817.52,United Kingdom,4,4,4,12,Loyal
15808,306,21,18409.93,United Kingdom,2,5,5,12,Loyal
15809,36,7,1274.44,United Kingdom,4,4,4,12,Loyal
15810,79,8,2999.04,United Kingdom,3,4,5,12,Loyal
15811,22,7,3796.92,United Kingdom,4,4,5,13,VIP
15812,107,12,5201.47,United Kingdom,3,5,5,13,VIP
15813,208,2,1303.91,United Kingdom,2,2,4,8,Potential
15814,17,6,2634.44,United Kingdom,5,4,4,13,VIP
15815,64,5,2100.6,United Kingdom,3,4,4,11,Loyal
15816,542,2,144.15,United Kingdom,1,2,1,4,At-Risk
15817,421,3,2766.4,United Kingdom,1,3,4,8,Potential
15818,588,1,340.5,United Kingdom,1,1,2,4,At-Risk
15819,49,10,3934.79,United Kingdom,4,5,5,14,VIP
15820,320,1,206.98,United Kingdom,2,1,1,4,At-Risk
15821,44,2,570.96,United Kingdom,4,2,2,8,Potential
15822,3,6,1840.06,United Kingdom,5,4,4,13,VIP
15823,729,2,3867.17,United Kingdom,1,2,5,8,Potential
15824,453,2,890.94,United Kingdom,1,2,3,6,At-Risk
15825,172,1,532.94,United Kingdom,3,1,2,6,At-Risk
15826,56,4,2598.28,United Kingdom,4,4,4,12,Loyal
15827,73,28,3794.07,United Kingdom,3,5,5,13,VIP
15828,375,1,1108.82,United Kingdom,2,1,3,6,At-Risk
15829,99,2,636.14,United Kingdom,3,2,3,8,Potential
15830,38,1,576.0,United Kingdom,4,1,2,7,Potential
15831,58,3,801.76,United Kingdom,4,3,3,10,Loyal
15832,254,1,836.79,United Kingdom,2,1,3,6,At-Risk
15833,738,1,80.4,United Kingdom,1,1,1,3,Lost
15834,70,7,3770.49,United Kingdom,3,4,5,12,Loyal
15835,44,4,954.09,United Kingdom,4,4,3,11,Loyal
15836,50,1,137.37,United Kingdom,4,1,1,6,At-Risk
15837,65,2,777.01,United Kingdom,3,2,3,8,Potential
15838,11,34,74163.0,United Kingdom,5,5,5,15,VIP
15839,33,3,1048.49,United Kingdom,4,3,3,10,Loyal
15840,59,2,355.56,United Kingdom,4,2,2,8,Potential
15841,73,9,2742.41,United Kingdom,3,5,4,12,Loyal
15842,393,2,548.8,United Kingdom,2,2,2,6,At-Risk
15843,304,1,118.95,United Kingdom,2,1,1,4,At-Risk
15844,46,1,130.74,United Kingdom,4,1,1,6,At-Risk
15845,18,11,4426.28,United Kingdom,5,5,5,15,VIP
15846,385,1,107.01,United Kingdom,2,1,1,4,At-Risk
15847,38,5,822.57,United Kingdom,4,4,3,11,Loyal
15848,622,1,139.94,United Kingdom,1,1,1,3,Lost
15850,19,6,1058.72,United Kingdom,5,4,3,12,Loyal
15851,527,1,109.73,United Kingdom,1,1,1,3,Lost
15852,187,3,257.26,United Kingdom,3,3,1,7,Potential
15853,52,1,110.8,United Kingdom,4,1,1,6,At-Risk
15854,4,21,5583.81,United Kingdom,5,5,5,15,VIP
15855,137,6,1052.72,United Kingdom,3,4,3,10,Loyal
15856,4,52,34219.08,United Kingdom,5,5,5,15,VIP
15857,19,2,570.48,United Kingdom,5,2,2,9,Potential
15858,16,13,3960.37,United Kingdom,5,5,5,15,VIP
15859,432,1,438.46,United Kingdom,1,1,2,4,At-Risk
15860,41,17,2502.71,United Kingdom,4,5,4,13,VIP
15861,12,12,4393.49,United Kingdom,5,5,5,15,VIP
15862,8,13,2923.14,United Kingdom,5,5,4,14,VIP
15863,26,5,358.7,United Kingdom,4,4,2,10,Loyal
15864,22,7,2180.76,United Kingdom,4,4,4,12,Loyal
15865,41,5,2248.92,United Kingdom,4,4,4,12,Loyal
15866,101,1,230.53,United Kingdom,3,1,1,5,At-Risk
15867,5,31,9010.52,United Kingdom,5,5,5,15,VIP
15868,583,1,94.53,United Kingdom,1,1,1,3,Lost
15869,277,3,323.66,United Kingdom,2,3,2,7,Potential
15870,33,4,862.61,United Kingdom,4,4,3,11,Loyal
15871,437,1,33.1,United Kingdom,1,1,1,3,Lost
15872,15,4,795.68,United Kingdom,5,4,3,12,Loyal
15873,500,4,313.92,United Kingdom,1,4,2,7,Potential
15874,64,21,11284.76,United Kingdom,3,5,5,13,VIP
15875,646,1,111.72,United Kingdom,1,1,1,3,Lost
15876,409,2,1449.14,United Kingdom,2,2,4,8,Potential
15877,2,2,493.28,United Kingdom,5,2,2,9,Potential
15878,562,2,330.77,United Kingdom,1,2,2,5,At-Risk
15879,404,4,1157.3,United Kingdom,2,4,3,9,Potential
15880,369,1,686.56,United Kingdom,2,1,3,6,At-Risk
15881,312,5,501.39,United Kingdom,2,4,2,8,Potential
15882,199,8,1491.42,United Kingdom,2,4,4,10,Loyal
15883,2,2,396.48,United Kingdom,5,2,2,9,Potential
15884,432,2,249.7,United Kingdom,1,2,1,4,At-Risk
15885,93,13,1921.82,United Kingdom,3,5,4,12,Loyal
15886,60,4,1052.87,United Kingdom,3,4,3,10,Loyal
15887,407,3,1027.15,United Kingdom,2,3,3,8,Potential
15888,81,3,423.49,United Kingdom,3,3,2,8,Potential
15889,157,8,1782.33,United Kingdom,3,4,4,11,Loyal
15890,395,5,535.65,United Kingdom,2,4,2,8,Potential
15891,227,1,521.97,United Kingdom,2,1,2,5,At-Risk
15892,669,1,128.2,United Kingdom,1,1,1,3,Lost
15893,482,1,305.28,United Kingdom,1,1,2,4,At-Risk
15894,253,2,418.99,United Kingdom,2,2,2,6,At-Risk
15895,150,1,179.17,United Kingdom,3,1,1,5,At-Risk
15897,194,2,222.05,United Kingdom,2,2,1,5,At-Risk
15898,1,25,5592.56,United Kingdom,5,5,5,15,VIP
15899,369,1,112.5,United Kingdom,2,1,1,4,At-Risk
15900,24,4,900.4,United Kingdom,4,4,3,11,Loyal
15901,17,6,683.39,United Kingdom,5,4,3,12,Loyal
15902,380,1,145.01,United Kingdom,2,1,1,4,At-Risk
15903,10,12,8939.84,United Kingdom,5,5,5,15,VIP
15904,8,1,164.68,United Kingdom,5,1,1,7,Potential
15905,543,1,114.69,United Kingdom,1,1,1,3,Lost
15906,20,10,2555.64,United Kingdom,4,5,4,13,VIP
