StockCode,Description,daily_avg_demand,demand_std_daily,safety_stock,reorder_point,eoq,avg_price,total_units,total_revenue,stockout_risk
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",0.5494,2.6136,16.1,23.8,1115.0,1.3444444444444443,406,202.02,Low
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,0.0162,2.6136,16.1,16.3,360.0,0.38,12,4.56,Low
35818B,"ACRYLIC JEWEL ICICLE, BLUE",0.5453,1.6981,10.5,18.1,1755.0,0.5387500000000001,403,168.38,Low
35818P,"ACRYLIC JEWEL ICICLE, PINK",0.747,1.6179,10.0,20.5,2445.0,0.38,552,209.76,Low
35819B,"ACRYLIC HANGING JEWEL,BLUE",0.5183,1.3428,8.3,15.6,1719.0,0.5335294117647059,383,182.95,Low
35819P,"ACRYLIC HANGING JEWEL,PINK",0.1286,0.5419,3.3,5.1,881.0,0.5042857142857143,95,66.55,Low
35821B,"JEWELLED DECORATION,BLUE",0.203,0.1414,0.9,3.7,1275.0,0.38000000000000006,150,57.0,Low
35821P,"JEWELLED DECORATION,PINK",0.0027,0.0,0.0,0.0,53.0,2.95,2,5.9,Unknown
35822B,"ACRYLIC BEAD CHAIN, BLUE",0.3099,0.0,0.0,4.3,1575.0,0.38,229,87.02,Unknown
35822P,"ACRYLIC BEAD CHAIN, PINK",0.1543,0.0,0.0,2.2,1111.0,0.38,114,43.32,Unknown
35823P,"ACRYLIC BEAD GARLAND,PINK",0.0027,0.0,0.0,0.0,53.0,2.95,2,5.9,Unknown
35824B,"HANGING FLOWERS+MIRROR,BLUE",0.7131,5.335,32.9,42.9,2389.0,0.38,527,200.26000000000002,Low
35824C,"HANGING FLOWERS+MIRROR,CLEAR",0.318,1.0648,6.6,11.1,1017.0,0.935,235,117.05,Low
35824P,"HANGING FLOWERS+MIRROR,PINK",0.4384,7.0711,43.7,49.8,1333.0,0.75,324,136.44,Low
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,2.2855,9.9492,61.4,93.4,1522.0,3.0018072289156628,1689,5001.75,Low
35833G,4 GOLD FLOCK CHRISTMAS BALLS,0.1705,0.4705,2.9,5.3,601.0,1.436206896551724,126,198.0,Low
35833P,4 PINK FLOCK CHRISTMAS BALLS,0.2219,0.5193,3.2,6.3,703.0,1.367391304347826,164,245.5,Low
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,0.0027,0.0,0.0,0.0,98.0,0.85,2,1.7,Unknown
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,0.2327,1.6708,10.3,13.6,771.0,1.1921052631578946,172,177.6,Low
35838B,S/6 SILVER ORNAMENETAL CANDLE,0.1313,0.5145,3.2,5.0,685.0,0.85,97,82.45,Low
35840,FLAT GLASS  BAUBLE WHITE FLOCK,0.0487,0.0,0.0,0.7,353.0,1.19,36,51.0,Unknown
35909A,RABBIT EASTER DECORATION,0.0271,0.0913,0.6,1.0,167.0,2.95,20,59.0,Low
35909B,PINK FLOWERS RABBIT EASTER,0.0217,0.0621,0.4,0.7,150.0,2.95,16,47.2,Low
35910A,MULTICOLOUR EASTER RABBIT,0.0704,0.1352,0.8,1.8,331.0,1.95,52,101.39999999999999,Low
35910B,PINK FLOWERS RABBIT EASTER,0.0365,0.2025,1.3,1.8,239.0,1.95,27,52.65,Low
35911A,MULTICOLOUR RABBIT EGG WARMER,0.3532,0.6952,4.3,9.2,841.0,1.5176744186046514,261,311.75,Low
35911B,PINK/FLOWER RABBIT EGG WARMER,0.0771,0.1838,1.1,2.2,334.0,2.1,57,119.7,Low
35912B,WHITE/PINK CHICK DECORATION,0.3857,0.9927,6.1,11.5,974.0,1.2359259259259259,285,328.89,Low
35913B,WHITE/PINK CHICK EASTER DECORATION,0.1367,0.316,2.0,3.9,699.0,0.85,101,85.85,Low
35914,PINK CHICK EGG WARMER + EGG CUP,0.2382,0.6677,4.1,7.4,678.0,1.5758064516129033,176,247.1,Low
35915A,CREAM KNITTED HEN,0.3897,0.0,0.0,5.5,966.0,1.27,288,365.76,Unknown
35915B,BLUE KNITTED HEN,0.59,2.9606,18.3,26.6,1046.0,1.6388235294117646,436,609.96,Low
35915C,PEACH KNITTED HEN,0.525,2.8071,17.3,24.7,989.0,1.6334782608695653,388,530.76,Low
35916A,YELLOW FELT HANGING HEART W FLOWER,0.069,0.1487,0.9,1.9,497.0,0.85,51,43.349999999999994,Low
35916B,BLUE FELT HANGING HEART W FLOWER,0.0419,0.1067,0.7,1.3,387.0,0.85,31,26.349999999999998,Low
35916B,BLUE FELT HANGING HEART WITH FLOWER,0.0081,0.1067,0.7,0.8,170.0,0.85,6,5.1,Low
35916C,PINK FELT HANGING HEART W FLOWER,0.115,0.3859,2.4,4.0,641.0,0.85,85,72.25,Low
35918B,BLUE FLORIBUNDA EGG WARMER,0.0135,0.0,0.0,0.2,181.0,1.25,10,12.5,Unknown
35920,FOUR RABBIT EASTER DECORATIONS,1.4411,12.1398,74.9,95.1,1915.0,1.1949999999999998,1065,275.25,Low
35921,EASTER BUNNY HANGING GARLAND,0.2084,0.4193,2.6,5.5,712.0,1.25,154,192.5,Low
35922,EASTER BUNNY WREATH,0.1028,0.2462,1.5,2.9,252.0,4.916666666666667,76,362.2,Low
35923,CANDY HEART HANGING DECORATION,1.9675,4.1578,25.7,53.2,2776.0,0.776470588235294,1454,867.9599999999999,Low
35924,HANGING FAIRY CAKE DECORATION,2.7172,2.4631,15.2,53.2,2021.0,2.024074074074074,2008,3564.9,Low
35930,PINK HEART CHRISTMAS DECORATION,0.0014,0.0,0.0,0.0,106.0,0.38,1,0.38,Unknown
35931,PINK STAR CHRISTMAS DECORATION,0.2111,1.2481,7.7,10.7,1151.0,0.48466666666666663,156,78.11999999999999,Low
35932,PINK CHRISTMAS TREE DECORATION,0.0501,0.1373,0.8,1.5,533.0,0.537,37,15.629999999999999,Low
35933,PINK STOCKING CHRISTMAS DECORATION,0.4222,1.1648,7.2,13.1,1838.0,0.38,312,118.55999999999999,Low
35936,CERISE+GOLD CHRISTMAS TREE DEC,0.0487,0.1754,1.1,1.8,624.0,0.38,36,13.68,Low
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,0.2544,1.2411,7.7,11.3,1427.0,0.38,188,71.44,Low
35945,GOLD CHRISTMAS STOCKING DECORATION,0.0014,0.0,0.0,0.0,47.0,1.95,1,1.95,Unknown
35950,FOLKART HEART CHRISTMAS DECORATIONS,0.0014,0.0,0.0,0.0,58.0,1.25,1,1.25,Unknown
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1.8119,3.6493,22.5,47.9,2711.0,0.7497499999999999,1339,671.51,Low
35953,FOLKART STAR CHRISTMAS DECORATIONS,4.548,16.0242,98.9,162.6,4459.0,0.6956198347107438,3361,1712.4099999999999,Low
35954,SMALL FOLKART STAR CHRISTMAS DEC,2.9418,4.6546,28.7,69.9,5062.0,0.34923076923076923,2174,694.35,Low
35955,SMALL FOLKART CHRISTMAS TREE DEC,0.1827,3.1348,19.4,22.0,1219.0,0.374,135,34.62,Low
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,4.7348,6.6332,41.0,107.3,6457.0,0.3454054054054054,3499,884.4599999999999,Low
35958,FOLKART ZINC STAR CHRISTMAS DEC,1.5074,5.5351,34.2,55.3,2323.0,0.85,1114,946.9,Low
35961,FOLKART ZINC HEART CHRISTMAS DEC,14.525,13.8775,85.7,289.0,7232.0,0.844712918660287,10734,8300.22,Low
35962,12 ASS ZINC CHRISTMAS DECORATIONS,0.5968,1.5366,9.5,17.9,930.0,2.1,441,926.1,Low
35962,SET/12 ZINC CHRISTMAS DECORATIONS,0.1231,1.5366,9.5,11.2,422.0,2.1,91,191.1,Low
35963,FOLKART ZINC CLIP ON ANGEL WINGS,0.1407,0.3359,2.1,4.1,1061.0,0.38,104,39.519999999999996,Low
35964,FOLKART CLIP ON STARS,1.364,3.5432,21.9,41.0,2249.0,0.8205000000000001,1008,488.7,Low
35965,FOLKART HEART NAPKIN RINGS,0.5115,0.5507,3.4,10.6,802.0,2.421764705882353,378,722.22,Low
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.3302,0.9069,5.6,10.2,1626.0,0.38,244,92.72,Low
35967,FOLK ART METAL STAR T-LIGHT HOLDER,1.0961,1.0535,6.5,21.8,2902.0,0.3958333333333333,810,319.2,Low
35968,FOLK ART METAL HEART T-LIGHT HOLDER,0.9811,1.3621,8.4,22.1,2814.0,0.37694915254237293,725,273.15999999999997,Low
35969,FOLKART CROWN TABLE DECORATIONS,0.6116,1.2176,7.5,16.1,1125.0,1.4685714285714286,452,380.04,Low
35970,ZINC FOLKART SLEIGH BELLS,10.6874,19.3982,119.8,269.4,4356.0,1.713409490333919,7898,12885.7,Low
35971,ROSE FOLKART HEART DECORATIONS,2.5332,5.0865,31.4,66.9,2461.0,1.272686567164179,1872,1678.45,Low
35972,DAISY FOLKART HEART DECORATION,0.5264,0.8494,5.2,12.6,1132.0,1.25,389,486.25,Low
35973,GERANIUM FOLKART HEART DECORATION,0.0663,0.2874,1.8,2.7,402.0,1.25,49,61.25,Low
35974,S/6 CHRISTMAS TREE PLACE SETTING,0.0014,0.0,0.0,0.0,34.0,3.75,1,3.75,Unknown
35976B,WHITE SCANDINAVIAN HEART CHRISTMAS,0.0014,0.0,0.0,0.0,58.0,1.25,1,1.25,Unknown
35979,SIX STRING SCANDINAVIAN HEART DECS,0.1123,1.7206,10.6,12.2,340.0,2.95,83,244.85,Low
35980B,RED TOP SCANDINAVIAN HEART,0.0054,0.0,0.0,0.1,208.0,0.38,4,1.52,Unknown
35980C,REDWHITE STRIPE SCANDINAVIAN HEART,0.5169,2.2281,13.8,21.0,2034.0,0.38,382,145.16,Low
35981C,WHITE SNOW SCANDINAVIAN STOCKING,0.7632,2.0252,12.5,23.2,2187.0,0.4854545454545454,564,266.52,Low
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,0.525,1.1344,7.0,14.4,1670.0,0.5723999999999999,388,202.33,Low
35995,SET/6 BLACK GLITTER REINDEER CANDLE,0.0054,0.0,0.0,0.1,140.0,0.84,4,3.36,Unknown
35999,S/6 SCANDINAVIAN HEART T-LIGHT,0.0014,0.0,0.0,0.0,41.0,2.55,1,2.55,Unknown
37112,YELLOW BIRDS FELT DES FOODCOVER,0.0122,0.0707,0.4,0.6,99.0,3.75,9,33.75,Low
37326,FAIRY DESIGN MUGS,0.0027,0.0,0.0,0.0,81.0,1.25,2,2.5,Unknown
37327,ASSTD MULTICOLOUR CIRCLES MUG,2.0866,2.9943,18.5,47.7,3259.0,0.5975438596491228,1542,770.12,Low
37330,BIG POLKADOT MUG,0.1055,1.224,7.6,9.1,451.0,1.5779999999999998,78,128.34,Low
37330,SPOTS MUG,0.5765,1.224,7.6,15.7,975.0,1.8441176470588234,426,744.3,Low
37333,"RETRO ""TEA FOR ONE""",0.1664,0.4114,2.5,4.8,334.0,4.525675675675676,123,560.25,Low
37340,MULTICOLOUR SPRING FLOWER MUG,17.7172,46.9506,289.9,537.9,9995.0,0.5393877551020408,13093,2547.81,Low
37342,POLKADOT COFFEE CUP & SAUCER PINK,1.9526,3.7775,23.3,50.6,2627.0,0.860909090909091,1443,1165.89,Low
37342,SPOTTY COFFEE CUP & SAUCER,0.0379,3.7775,23.3,23.8,198.0,2.9500000000000006,28,82.60000000000001,Low
37343,POLKADOT MUG PINK,0.2571,1.8585,11.5,15.1,703.0,1.5816666666666668,190,282.66,Low
37343,SPOTS DESIGN MUG W PINK INSIDE,1.069,1.8585,11.5,26.5,1426.0,1.5988461538461538,790,1139.34,Low
37345,ASSTD HEARTS DESIGN MUGS,0.4303,5.704,35.2,41.2,830.0,1.9000000000000001,318,536.1,Low
37348,SET OF 4 PASTEL STACKING MUGS,0.0176,0.0957,0.6,0.8,145.0,2.55,13,33.15,Low
37351,ORANGE FLOWER MUG,7.3004,67.515,416.8,519.0,4802.0,0.9628571428571429,5395,571.7099999999999,Low
37352,BIRD IN TREE MUG,6.2828,57.9819,358.0,446.0,4156.0,1.10625,4643,504.55,Low
37370,RETRO COFFEE MUGS ASSORTED,9.8552,7.8178,48.3,186.3,4961.0,1.2179093198992443,7283,8271.449999999999,Low
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,0.0406,0.0,0.0,0.6,314.0,1.25,30,37.5,Unknown
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,1.5183,0.0,0.0,21.3,2287.0,0.8833333333333333,1122,181.5,Unknown
37399,"ASS RETROSPOOF MUGS,SPORTS",0.1935,0.0,0.0,2.7,778.0,0.9733333333333333,143,75.0,Unknown
37408,ASSORTED DESIGN GEISHA GIRL MUGS,0.0068,0.0,0.0,0.1,129.0,1.25,5,6.25,Unknown
37409,ASSORTED DESIGN FLOWER MUGS,0.0108,0.0694,0.4,0.6,197.0,0.85,8,6.8,Low
37410,BLACK AND WHITE PAISLEY FLOWER MUG,34.7564,276.4248,1706.6,2193.2,10058.0,1.045,25685,3019.5699999999997,Low
37413,ICON MUG REVOLUTIONARY,0.9486,1.8791,11.6,24.9,2649.0,0.4112345679012346,701,283.71,Low
37422,WHITE WITH BLACK CATS BOWL,0.4655,2.9945,18.5,25.0,1316.0,0.8181481481481482,344,141.68,Low
37423,WHITE WITH BLACK CATS PLATE,8.2422,39.7123,245.2,360.6,5769.0,0.7532,6091,716.23,Low
37424,WHITE WITH BLACK CATS MUG,6.9756,26.9646,166.5,264.2,5134.0,0.8051020408163264,5155,977.11,Low
37432,MUG PINK AND PURPLE ARABIC DESIGN,0.0081,0.0,0.0,0.1,195.0,0.65,6,3.9,Unknown
37438,FUNKY FLOWER COFFEE POT,0.0027,0.0,0.0,0.0,47.0,3.75,2,7.5,Unknown
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,0.9202,2.5743,15.9,28.8,1165.0,2.0625,680,1320.0,Low
37444A,YELLOW BREAKFAST CUP AND SAUCER,3.6373,15.2846,94.4,145.3,2587.0,1.652666666666667,2688,439.84,Low
37444B,BLUE BREAKFAST CUP AND SAUCER,2.7037,13.7947,85.2,123.1,1766.0,2.6366666666666667,1998,344.34000000000003,Low
37444C,PINK BREAKFAST CUP AND SAUCER,2.1637,10.2638,63.4,93.7,1871.0,1.8800000000000001,1599,345.21000000000004,Low
37446,MINI CAKE STAND WITH HANGING CAKES,4.8917,5.2572,32.5,101.0,3236.0,1.42125748502994,3615,4837.15,Low
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,3.6874,2.5522,15.8,67.4,2755.0,1.477962962962963,2725,3924.6499999999996,Low
37448,CERAMIC CAKE DESIGN SPOTTED MUG,6.069,3.512,21.7,106.7,3533.0,1.479322033898305,4485,6443.61,Medium
37449,CERAMIC CAKE STAND + HANGING CAKES,3.1272,2.8012,17.3,61.1,996.0,9.59115294117647,2311,20531.28,Low
37450,CERAMIC CAKE BOWL + HANGING CAKES,3.1976,1.9357,12.0,56.8,1838.0,2.878700906344411,2363,6475.25,Medium
37451,CERAMIC CAKE TEAPOT WITH CHERRY,0.0014,0.0,0.0,0.0,29.0,4.95,1,4.95,Unknown
37461,FUNKY MONKEY MUG,0.9621,2.7889,17.2,30.7,1552.0,1.214705882352941,711,699.15,Low
37462B,"PET MUG, BUDGIE",0.161,0.7927,4.9,7.2,1080.0,0.42000000000000004,119,49.980000000000004,Low
37462E,"PET MUG, GOLDFISH",0.1096,0.3193,2.0,3.5,985.0,0.3433333333333333,81,28.27,Low
37464,ROBOT MUG IN DISPLAY BOX,0.3735,0.6615,4.1,9.3,956.0,1.2420833333333332,276,331.32,Low
37467,PIG MUG IN TWO COLOUR DESIGNS,0.2869,0.3725,2.3,6.3,1102.0,0.7185714285714286,212,131.44,Low
37468,HARDMAN MUG 3 ASSORTED,0.0866,0.4722,2.9,4.1,822.0,0.39,64,24.96,Low
37471,MULTICOLOUR DOTS PLATE,0.931,13.0101,80.3,93.3,2442.0,0.475,688,71.80000000000001,Low
37471,MULTICOLOUR POLKADOT PLATE,0.9418,13.0101,80.3,93.5,2456.0,0.475,696,78.60000000000001,Low
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,0.0798,0.1214,0.7,1.8,157.0,9.878780487804878,59,569.53,Low
37475,SET/4 COLOURFUL MIXING BOWLS,0.1286,0.1375,0.8,2.6,200.0,9.809615384615384,95,901.4499999999999,Low
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,0.0595,0.0895,0.6,1.4,136.0,9.84185185185185,44,420.28,Low
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",0.0217,0.0404,0.2,0.5,133.0,3.75,16,60.0,Low
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",0.0081,0.0,0.0,0.1,81.0,3.75,6,22.5,Unknown
37479B,CUBIC MUG FLOCK BLUE ON BROWN,1.682,5.4738,33.8,57.3,2007.0,1.2699999999999998,1243,1019.13,Low
37479P,CUBIC MUG FLOCK PINK ON BROWN,0.1881,0.3324,2.1,4.7,843.0,0.8053846153846153,139,80.13,Low
37481,CUBIC MUG TEATIME CAKES,0.0081,0.0,0.0,0.1,98.0,2.55,6,15.3,Unknown
37482B,CUBIC MUG BLUE POLKA DOT,1.6901,8.0428,49.7,73.4,1680.0,1.8214285714285714,1249,1093.95,Low
37482P,CUBIC MUG PINK POLKA DOT,0.1407,2.5989,16.0,18.0,410.0,2.55,104,265.2,Low
37482P,CUBIC MUG PINK POLKADOT,0.7375,2.5989,16.0,26.3,1473.0,1.033404255319149,545,363.75,Low
37483,ENGLISH ROSE MUG IN GIFT BOX,0.1949,2.8284,17.5,20.2,490.0,2.4669230769230768,144,235.44,Low
37484,ENGLISH ROSE TEA FOR ONE GIFT BOX,0.0014,0.0,0.0,0.0,25.0,6.75,1,6.75,Unknown
37485,ENGLISH ROSE TEA SET IN GIFT BOX,0.0663,0.7128,4.4,5.3,209.0,4.5975,49,207.69,Low
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,0.092,0.0,0.0,1.3,982.0,0.29,68,19.72,Unknown
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,0.0419,0.4059,2.5,3.1,300.0,1.4140000000000001,31,19.770000000000003,Low
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,0.0609,0.0724,0.4,1.3,422.0,1.04,45,37.83,Low
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,0.0528,0.0866,0.5,1.2,385.0,1.0833333333333333,39,32.37,Low
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,0.0365,0.0815,0.5,1.0,308.0,1.17,27,21.45,Low
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,0.0636,0.0984,0.6,1.5,487.0,0.8154545454545455,47,30.81,Low
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,0.0095,0.0319,0.2,0.3,132.0,1.65,7,11.549999999999999,Low
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,0.0135,0.0408,0.3,0.5,158.0,1.65,10,16.5,Low
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,0.023,0.0836,0.5,0.8,206.0,1.65,17,28.049999999999997,Low
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,0.0189,0.0983,0.6,0.9,187.0,1.65,14,23.099999999999998,Low
37492A,YELLOW RED FLOWER PIGGY BANK,0.1448,0.0,0.0,2.0,343.0,3.75,107,206.55,Unknown
37492B,BLUE YELLOW FLOWER PIGGY BANK,0.6604,2.3379,14.4,23.6,754.0,3.5337209302325587,488,937.2,Low
37492C,GREEN BLUE FLOWER PIGGY BANK,0.3261,2.2237,13.7,18.3,513.0,3.7750000000000004,241,472.65,Low
37492D,PURPLE GREEN FLOWER PIGGY BANK,0.4858,2.8113,17.4,24.2,626.0,3.7750000000000004,359,664.35,Low
37494A,FAIRY CAKE CERAMIC BUTTER DISH,0.2612,1.0875,6.7,10.4,523.0,2.9038461538461537,193,526.15,Low
37495,FAIRY CAKE BIRTHDAY CANDLE SET,2.0582,1.3257,8.2,37.0,1297.0,3.7228813559322034,1521,5415.75,Medium
37500,TEA TIME TEAPOT IN GIFT BOX,1.1191,0.9533,5.9,21.6,632.0,8.529954337899543,827,6166.57,Low
37501,TEA TIME TEA SET IN GIFT BOX,0.5981,0.5689,3.5,11.9,512.0,6.943333333333333,442,3047.9,Low
37502,TEA TIME MUG IN GIFT BOX,1.0961,2.7671,17.1,32.4,1065.0,2.9421568627450982,810,2312.7,Low
37503,TEA TIME CAKE STAND IN GIFT BOX,3.2314,4.0623,25.1,70.3,962.0,10.619339019189766,2388,23827.8,Low
37506,NEW ENGLAND MILK JUG W GIFT BOX,0.0406,0.0661,0.4,1.0,144.0,5.95,30,178.5,Low
37508,NEW ENGLAND CERAMIC CAKE SERVER,0.1218,0.2415,1.5,3.2,381.0,2.55,90,229.5,Low
37509,NEW ENGLAND MUG W GIFT BOX,0.0419,0.0825,0.5,1.1,224.0,2.55,31,79.05,Low
40001,WHITE BAMBOO RIBS LAMPSHADE,2.9188,2.4099,14.9,55.8,3303.0,0.8136,2157,1563.81,Low
40002,WHITE BAMBOO RIBS LAMPSHADE,0.1055,0.0,0.0,1.5,614.0,0.85,78,66.3,Unknown
40003,WHITE BAMBOO RIBS LAMPSHADE,1.5291,2.0328,12.5,33.9,1968.0,1.2010204081632654,1130,1196.5,Low
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,0.0474,0.0878,0.5,1.2,412.0,0.85,35,29.75,Low
40016,CHINESE DRAGON PAPER LANTERNS,21.0541,17.3189,106.9,401.7,12025.0,0.44285714285714284,15559,5069.48,Low
40018E,TEA TIME PAPER LANTERNS,0.4547,1.1207,6.9,13.3,843.0,1.9447999999999999,336,634.4,Low
40018F,CHERRY DESIGN PAPERLANTERNS,1.4411,3.6174,22.3,42.5,1503.0,1.9394949494949494,1065,2002.3899999999999,Low
40046A,RED DAISY PAPER LAMPSHADE,0.4344,0.7156,4.4,10.5,1033.0,1.2388235294117647,321,387.57,Low
40046C,PINK BUTTERFLY PAPER LAMPSHADE,0.0041,0.0,0.0,0.1,100.0,1.25,3,3.75,Unknown
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,0.0528,0.1213,0.7,1.4,618.0,0.42,39,16.38,Low
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,0.092,0.1894,1.2,2.5,816.0,0.42,68,28.56,Low
44091A,BLUE CRUSOE CHECK LAMPSHADE,0.0271,0.1563,1.0,1.4,443.0,0.42,20,8.4,Low
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,0.065,0.3418,2.1,3.0,686.0,0.42000000000000004,48,20.16,Low
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,0.0203,0.0658,0.4,0.7,270.0,0.85,15,12.75,Low
44092C,PURPLE/COPPER HANGING LAMPSHADE,0.0311,0.0535,0.3,0.7,334.0,0.85,23,19.55,Low
44217M,MULTICOLOUR FEATHERS CURTAIN,0.0974,0.0,0.0,1.4,286.0,3.616666666666667,72,236.39999999999998,Unknown
44228,CANNABIS LEAF BEAD CURTAIN,0.065,0.2309,1.4,2.3,482.0,0.85,48,40.8,Low
44230,SQUARE MIRROR CURTAIN,0.2801,0.5366,3.3,7.2,334.0,7.6247727272727275,207,1434.18,Low
44234,ASSORTED CIRCULAR MOBILE,1.6062,3.5068,21.7,44.2,4843.0,0.20826923076923076,1187,228.39000000000001,Low
44235,ASS COL CIRCLE MOBILE,1.0271,3.9187,24.2,38.6,2748.0,0.41368421052631577,759,279.90000000000003,Low
44235,ASSORTED COLOURED CIRCLE MOBILE,0.088,3.9187,24.2,25.4,798.0,0.42,65,27.3,Low
44236,PINK/PURPLE CIRCLE CURTAIN,0.0866,0.4741,2.9,4.1,303.0,2.868461538461539,64,112.32000000000001,Low
44241C,BLUE BUTTERFLY ON SPRING,0.092,0.6826,4.2,5.5,574.0,0.85,68,57.8,Low
44242A,LILAC FEATHERS CURTAIN,0.0189,0.2357,1.5,1.8,237.0,1.02,14,11.98,Low
44242B,PINK FEATHERS CURTAIN,0.1434,0.5252,3.2,5.2,620.0,1.135,106,117.78,Low
44265,M/COLOUR POM-POM CURTAIN,0.0108,0.0272,0.2,0.4,88.0,4.25,8,34.0,Low
45008C,DECORATIVE NET CANOPY CREAM,0.092,0.2323,1.4,2.7,180.0,8.6005,68,541.6,Low
45013,FOLDING SHOE TIDY,0.065,0.3367,2.1,3.0,261.0,2.9000000000000004,48,132.0,Low
45014,FOLDING SHIRT TIDY,0.0014,0.0,0.0,0.0,30.0,4.65,1,4.65,Unknown
45016,DECORATIVE NET CANOPY LEOPARD,0.0988,0.4154,2.6,4.0,288.0,3.611111111111111,73,248.75,Low
46000M,POLYESTER FILLER PAD 45X45CM,3.3897,2.0643,12.7,60.2,2579.0,1.55,2505,3882.75,Medium
46000P,POLYESTER FILLER PAD 65CMX65CM,0.2896,0.6505,4.0,8.1,455.0,4.25,214,909.5,Low
46000R,POLYESTER FILLER PAD 45X30CM,0.3315,0.3215,2.0,6.6,834.0,1.45,245,355.25,Low
46000S,POLYESTER FILLER PAD 40X40CM,4.6901,2.887,17.8,83.5,3137.0,1.45,3466,5025.7,Medium
46000U,POLYESTER FILLER PAD 30CMX30CM,0.3396,0.3027,1.9,6.7,909.0,1.25,251,313.75,Low
46037A,PINK CANVAS DES CUSHION COVER,0.0081,0.0471,0.3,0.4,140.0,1.25,6,7.5,Low
46115B,GREEN POP ART MAO CUSHION COVER,0.3951,0.8382,5.2,10.7,2515.0,0.19,292,55.48,Low
46118,FUNKY MONKEY CUSHION COVER,0.4384,0.4314,2.7,8.8,1253.0,0.85,324,275.4,Low
46126A,ELVIS WALLHANGING / CURTAIN,0.4019,0.8759,5.4,11.0,989.0,1.25,297,371.25,Low
46137D,GREEN CHENILLE SHAGGY RUG,0.0582,0.8721,5.4,6.2,245.0,2.9500000000000006,43,126.85,Low
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,0.0798,0.1602,1.0,2.1,421.0,1.3710526315789473,59,74.35,Low
46138D,GREEN CHENILLE SHAGGY C/COVER,0.0014,0.0,0.0,0.0,47.0,1.95,1,1.95,Unknown
46307,ROSES BLUE BASE CUSHION COVER,0.0189,0.1018,0.6,0.9,187.0,1.65,14,23.1,Low
46775A,BUBBLE GUM CHUNKY KNITTED THROW,0.0068,0.0192,0.1,0.2,35.0,16.95,5,84.75,Low
46775B,BERRIES CHUNKY KNITTED THROW,0.0068,0.0,0.0,0.1,35.0,16.95,5,84.75,Unknown
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,0.0704,0.0759,0.5,1.5,112.0,16.95,52,881.4,Low
46775E,CANDY POP CHUNKY KNITTED THROW,0.0203,0.0587,0.4,0.7,60.0,16.95,15,254.25,Low
46776A,WOVEN BUBBLE GUM CUSHION COVER,0.2571,1.4171,8.7,12.3,422.0,4.3950000000000005,190,363.3,Low
46776B,WOVEN BERRIES CUSHION COVER,0.2625,1.3662,8.4,12.1,426.0,4.3950000000000005,194,383.1,Low
46776C,WOVEN FROST CUSHION COVER,0.138,0.6967,4.3,6.2,304.0,4.538888888888889,102,238.5,Low
46776D,WOVEN SUNSET CUSHION COVER,0.0311,0.0713,0.4,0.8,138.0,4.95,23,113.85,Low
46776E,WOVEN CANDY CUSHION COVER,0.1258,0.7357,4.5,6.3,299.0,4.277272727272727,93,193.95,Low
46776F,WOVEN ROSE GARDEN CUSHION COVER,0.2327,1.2362,7.6,10.9,396.0,4.514705882352941,172,363.0,Low
47013A,WINE BOTTLE DRESSING LT.BLUE,0.1908,0.3756,2.3,5.0,1449.0,0.2764,141,39.87,Low
47013C,WINE BOTTLE DRESSING DARK BLUE,0.1867,0.3056,1.9,4.5,1520.0,0.24565217391304345,138,33.05,Low
